Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"MIAMI-DADE CNTY FLA EXPWY AUTH","Transportation","Fixed Income","91,806.80","0.03","91,806.80","85,000.00","59334KJA7","US59334KJA79","-","107.71","United States","-","USD","2.33","0.78","1.00","Jul 01, 2023","4.00","2.32","-","0.78","2.32","0.78","USD","Jun 19, 2014","Jun 19, 2014"
"COAST CMNTY COLLEGE DIST CALIF","School Districts","Fixed Income","91,738.67","0.03","91,738.67","80,000.00","190335GB9","US190335GB97","-","112.22","United States","-","USD","2.34","0.12","1.00","Aug 01, 2023","5.00","2.34","-","0.12","2.34","0.12","USD","May 29, 2013","May 29, 2013"
"VIRGINIA ST RESOURCES AUTH INFRAST","State Tax-Backed","Fixed Income","91,653.07","0.03","91,653.07","80,000.00","92818LQH8","US92818LQH86","-","113.36","United States","-","USD","2.59","0.15","1.00","Nov 01, 2023","5.00","2.59","-","0.15","2.59","0.15","USD","May 28, 2015","May 28, 2015"
"FRISCO TEX INDPT SCH DIST","School Districts","Fixed Income","91,623.91","0.03","91,623.91","80,000.00","35880CTM6","US35880CTM63","-","112.27","United States","-","USD","2.38","0.17","1.00","Aug 15, 2023","5.00","2.38","-","0.17","2.38","0.17","USD","Jun 01, 2016","Jun 01, 2016"
"VIRGINIA ST PUB SCH AUTH SCH F","School Districts","Fixed Income","91,631.47","0.03","91,631.47","80,000.00","92818HGR6","US92818HGR66","-","112.08","United States","-","USD","2.34","0.17","1.00","Aug 01, 2023","5.00","2.34","-","0.17","2.34","0.17","USD","Aug 22, 2017","Aug 22, 2017"
"OREGON ST DEPT TRANSN HWY USER","State Tax-Backed","Fixed Income","91,597.51","0.03","91,597.51","80,000.00","68607DQH1","US68607DQH16","-","113.48","United States","-","USD","2.63","0.17","1.00","Nov 15, 2023","5.00","2.63","-","0.17","2.63","0.17","USD","Oct 16, 2013","Oct 16, 2013"
"ATLANTA GA WTR & WASTE WTR REV","Utility","Fixed Income","91,581.87","0.03","91,581.87","80,000.00","047870MR8","US047870MR86","-","113.27","United States","-","USD","2.59","0.18","1.00","Nov 01, 2023","5.00","2.59","-","0.18","2.59","0.18","USD","Mar 12, 2015","Mar 12, 2015"
"PLANO TEX","Local Tax-Backed","Fixed Income","91,548.53","0.03","91,548.53","80,000.00","727177VW4","US727177VW44","-","112.39","United States","-","USD","2.43","0.20","1.00","Sep 01, 2023","5.00","2.43","-","0.20","2.43","0.20","USD","Apr 15, 2018","May 15, 2018"
"DELAWARE ST","State Tax-Backed","Fixed Income","89,762.67","0.03","89,762.67","80,000.00","246381MF1","US246381MF15","-","109.75","United States","-","USD","1.90","0.14","1.00","Feb 01, 2023","5.00","1.90","-","0.14","1.90","0.14","USD","Feb 21, 2018","Feb 21, 2018"
"METROPOLITAN GOVT NASHVILLE &","Local Tax-Backed","Fixed Income","89,668.00","0.03","89,668.00","80,000.00","592112NL6","US592112NL68","-","111.71","United States","-","USD","2.31","0.16","1.00","Jul 01, 2023","5.00","2.31","-","0.16","2.31","0.16","USD","Feb 19, 2015","Feb 19, 2015"
"MISSOURI ST ENVIRONMENTAL IMPT","Utility","Fixed Income","89,668.00","0.03","89,668.00","80,000.00","60636UCW7","US60636UCW71","-","111.71","United States","-","USD","2.31","0.16","1.00","Jul 01, 2023","5.00","2.31","-","0.16","2.31","0.16","USD","Dec 22, 2015","Dec 22, 2015"
"PHOENIX ARIZ CIVIC IMPT CORP W","Utility","Fixed Income","89,606.40","0.03","89,606.40","80,000.00","71883PKF3","US71883PKF35","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","Nov 16, 2016","Nov 16, 2016"
"WPPI ENERGY WIS PWR SUPPLY SYS","Utility","Fixed Income","88,928.00","0.03","88,928.00","80,000.00","92937NBR4","US92937NBR44","-","110.79","United States","-","USD","2.31","0.52","1.00","Jul 01, 2023","5.00","2.31","-","0.52","2.31","0.52","USD","Apr 27, 2016","Apr 27, 2016"
"MISSOURI ST ENVIRONMENTAL IMPT","Utility","Fixed Income","87,836.80","0.03","87,836.80","80,000.00","60636UCV9","US60636UCV98","-","109.42","United States","-","USD","1.86","0.10","1.00","Jan 01, 2023","5.00","1.86","-","0.10","1.86","0.10","USD","Dec 22, 2015","Dec 22, 2015"
"MASSACHUSETTS ST WTR RES AUTH","Utility","Fixed Income","86,464.69","0.03","86,464.69","75,000.00","576049V49","US576049V491","-","112.71","United States","-","USD","2.34","0.17","1.00","Aug 01, 2023","5.25","2.34","-","0.17","2.34","0.17","USD","Feb 01, 2007","Feb 01, 2007"
"N TEXAS ST MUNI WTR DIST UPPER EFO","Utility","Fixed Income","86,389.94","0.03","86,389.94","75,000.00","662842KP7","US662842KP73","-","114.20","United States","-","USD","2.20","0.17","1.00","Jun 01, 2023","6.25","2.20","-","0.17","2.20","0.17","USD","Mar 15, 2015","Mar 15, 2015"
"TEXAS ST","State Tax-Backed","Fixed Income","85,981.50","0.03","85,981.50","75,000.00","882723ZA0","US882723ZA06","-","113.02","United States","-","USD","2.51","0.12","1.00","Oct 01, 2023","5.00","2.51","-","0.12","2.51","0.12","USD","Sep 30, 2015","Sep 30, 2015"
"LOUDOUN CNTY VA","Local Tax-Backed","Fixed Income","85,956.50","0.03","85,956.50","75,000.00","54589TFU1","US54589TFU16","-","113.82","United States","-","USD","2.68","0.13","1.00","Dec 01, 2023","5.00","2.68","-","0.13","2.68","0.13","USD","Jun 15, 2017","Jun 15, 2017"
"PORTLAND ORE SWR SYS REV","Utility","Fixed Income","85,917.00","0.03","85,917.00","75,000.00","736742VN4","US736742VN42","-","112.93","United States","-","USD","2.51","0.15","1.00","Oct 01, 2023","5.00","2.51","-","0.15","2.51","0.15","USD","Aug 14, 2014","Aug 14, 2014"
"JORDAN VY WTR CONSERVANCY DIST","Utility","Fixed Income","85,830.75","0.03","85,830.75","75,000.00","480780JE6","US480780JE62","-","112.82","United States","-","USD","2.51","0.19","1.00","Oct 01, 2023","5.00","2.51","-","0.19","2.51","0.19","USD","Dec 27, 2017","Dec 27, 2017"
"ROUND ROCK TEX","Local Tax-Backed","Fixed Income","85,754.92","0.03","85,754.92","75,000.00","779222W79","US779222W794","-","112.08","United States","-","USD","2.38","0.24","1.00","Aug 15, 2023","5.00","2.38","-","0.24","2.38","0.24","USD","Feb 15, 2014","Mar 06, 2014"
"TAMPA FLA SALES TAX REV","Local Tax-Backed","Fixed Income","85,744.50","0.03","85,744.50","75,000.00","875232CP3","US875232CP38","-","112.70","United States","-","USD","2.51","0.23","1.00","Oct 01, 2023","5.00","2.51","-","0.23","2.51","0.23","USD","Sep 28, 2016","Sep 28, 2016"
"ALASKA ST","State Tax-Backed","Fixed Income","85,724.50","0.03","85,724.50","75,000.00","0117703V4","US0117703V45","-","111.84","United States","-","USD","2.34","0.26","1.00","Aug 01, 2023","5.00","2.34","-","0.26","2.34","0.26","USD","Jun 30, 2016","Jun 30, 2016"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","85,684.00","0.03","85,684.00","75,000.00","64966MD55","US64966MD558","-","111.79","United States","-","USD","2.34","0.28","1.00","Aug 01, 2023","5.00","2.34","-","0.28","2.34","0.28","USD","Aug 22, 2018","Aug 22, 2018"
"HAWAII CNTY HAWAII","Local Tax-Backed","Fixed Income","85,640.75","0.03","85,640.75","75,000.00","419722V91","US419722V916","-","112.15","United States","-","USD","2.43","0.29","1.00","Sep 01, 2023","5.00","2.42","-","0.29","2.42","0.29","USD","Jul 06, 2017","Jul 06, 2017"
"MASSACHUSETTS BAY TRANSN AUTH","State Tax-Backed","Fixed Income","85,015.88","0.03","85,015.88","75,000.00","575579GK7","US575579GK77","-","112.94","United States","-","USD","2.30","0.15","1.00","Jul 01, 2023","5.50","2.30","-","0.15","2.30","0.15","USD","Dec 22, 2004","Dec 22, 2004"
"DELAWARE CNTY PA AUTH UNIV REV","Education","Fixed Income","85,022.00","0.03","85,022.00","75,000.00","246008NY8","US246008NY89","-","112.57","United States","-","USD","2.67","0.54","1.00","Dec 01, 2023","5.00","2.67","-","0.54","2.67","0.54","USD","Sep 27, 2016","Sep 27, 2016"
"MASSACHUSETTS ST TPK AUTH MET","Transportation","Fixed Income","84,266.45","0.03","84,266.45","85,000.00","576018BD6","US576018BD60","-","99.14","United States","-","USD","1.93","0.45","1.00","Jan 01, 2023","0.00","1.92","-","0.45","1.92","0.45","USD","Oct 02, 1997","Oct 02, 1997"
"FAIRFAX CNTY VA","Local Tax-Backed","Fixed Income","84,191.25","0.03","84,191.25","75,000.00","3038207A6","US3038207A61","-","110.63","United States","-","USD","2.07","0.11","1.00","Apr 01, 2023","5.00","2.06","-","0.11","2.06","0.11","USD","Feb 02, 2012","Feb 02, 2012"
"FLORIDA ST BRD ED PUB ED FOR I","State Tax-Backed","Fixed Income","84,152.75","0.03","84,152.75","75,000.00","34153QCS3","US34153QCS30","-","111.41","United States","-","USD","2.23","0.12","1.00","Jun 01, 2023","5.00","2.23","-","0.12","2.23","0.12","USD","May 19, 2016","May 19, 2016"
"OKLAHOMA ST WTR RES BRD REVOLV","Utility","Fixed Income","84,121.50","0.03","84,121.50","75,000.00","67919PKC6","US67919PKC67","-","110.54","United States","-","USD","2.07","0.15","1.00","Apr 01, 2023","5.00","2.06","-","0.15","2.06","0.15","USD","Sep 19, 2013","Sep 19, 2013"
"GEORGIA ST","State Tax-Backed","Fixed Income","84,122.25","0.03","84,122.25","75,000.00","373385BB8","US373385BB85","-","111.79","United States","-","USD","2.31","0.13","1.00","Jul 01, 2023","5.00","2.31","-","0.13","2.31","0.13","USD","Jul 18, 2017","Jul 18, 2017"
"PURDUE UNIV IND UNIV REVS","Education","Fixed Income","84,083.25","0.03","84,083.25","75,000.00","746189US6","US746189US62","-","111.74","United States","-","USD","2.31","0.15","1.00","Jul 01, 2023","5.00","2.31","-","0.15","2.31","0.15","USD","Jan 07, 2015","Jan 07, 2015"
"MASSACHUSETTS BAY TRANSN AUTH","State Tax-Backed","Fixed Income","84,083.25","0.03","84,083.25","75,000.00","575579YE1","US575579YE16","-","111.74","United States","-","USD","2.31","0.15","1.00","Jul 01, 2023","5.00","2.31","-","0.15","2.31","0.15","USD","Oct 14, 2015","Oct 14, 2015"
"VIRGINIA COMWLTH TRANSN BRD TR","State Tax-Backed","Fixed Income","84,066.67","0.03","84,066.67","75,000.00","927793F38","US927793F386","-","111.08","United States","-","USD","2.18","0.17","1.00","May 15, 2023","5.00","2.18","-","0.17","2.18","0.17","USD","Jun 14, 2018","Jun 14, 2018"
"OHIO ST MENTAL HEALTH CAP FACS","State Tax-Backed","Fixed Income","84,025.75","0.03","84,025.75","75,000.00","677587CV7","US677587CV72","-","109.58","United States","-","USD","1.90","0.22","1.00","Feb 01, 2023","5.00","1.89","-","0.22","1.89","0.22","USD","Mar 05, 2015","Mar 05, 2015"
"CLARK CNTY NEV FOR ISSUES DTD","Local Tax-Backed","Fixed Income","83,928.50","0.03","83,928.50","75,000.00","180848SK0","US180848SK02","-","111.11","United States","-","USD","2.23","0.24","1.00","Jun 01, 2023","5.00","2.23","-","0.24","2.23","0.24","USD","Mar 22, 2017","Mar 22, 2017"
"SALEM ORE WTR & SWR REV","Utility","Fixed Income","83,928.50","0.03","83,928.50","75,000.00","794481KA8","US794481KA85","-","111.11","United States","-","USD","2.23","0.24","1.00","Jun 01, 2023","5.00","2.23","-","0.24","2.23","0.24","USD","Jul 18, 2017","Jul 18, 2017"
"REEDY CREEK IMPT DIST FLA","Local Tax-Backed","Fixed Income","83,761.25","0.03","83,761.25","75,000.00","758449QH8","US758449QH88","-","110.89","United States","-","USD","2.23","0.33","1.00","Jun 01, 2023","5.00","2.23","-","0.33","2.23","0.33","USD","Jul 07, 2016","Jul 07, 2016"
"VIRGINIA ST PUB BLDG AUTH PUB","State Tax-Backed","Fixed Income","83,665.25","0.03","83,665.25","75,000.00","928172YS8","US928172YS87","-","109.59","United States","-","USD","2.37","0.17","1.00","Aug 01, 2023","4.00","2.37","-","0.17","2.37","0.17","USD","Feb 23, 2012","Feb 23, 2012"
"LOUISIANA ST","State Tax-Backed","Fixed Income","83,609.50","0.03","83,609.50","75,000.00","5464153P3","US5464153P31","-","109.85","United States","-","USD","2.46","0.19","1.00","Sep 01, 2023","4.00","2.45","-","0.19","2.45","0.19","USD","Sep 22, 2016","Sep 22, 2016"
"NEW JERSEY ST EDL FACS AUTH RE","State Tax-Backed","Fixed Income","83,494.25","0.03","83,494.25","75,000.00","6460658J4","US6460658J44","-","110.53","United States","-","USD","2.23","0.47","1.00","Jun 01, 2023","5.00","2.22","-","0.47","2.22","0.47","USD","Jan 30, 2014","Jan 30, 2014"
"NEW JERSEY ST EDL FACS AUTH RE","State Tax-Backed","Fixed Income","83,478.17","0.03","83,478.17","75,000.00","646066ED8","US646066ED85","-","110.71","United States","-","USD","2.26","0.47","1.00","Jun 15, 2023","5.00","2.26","-","0.47","2.26","0.47","USD","Sep 24, 2014","Sep 24, 2014"
"WASHINGTON ST FOR ISSUES DTD P","State Tax-Backed","Fixed Income","82,179.75","0.03","82,179.75","75,000.00","93974DPQ5","US93974DPQ50","-","109.27","United States","-","USD","2.33","0.17","1.00","Jul 01, 2023","4.00","2.33","-","0.17","2.33","0.17","USD","Mar 04, 2015","Mar 04, 2015"
"HAWAII ST","State Tax-Backed","Fixed Income","82,172.75","0.03","82,172.75","75,000.00","419792QU3","US419792QU34","-","108.60","United States","-","USD","2.16","0.18","1.00","May 01, 2023","4.00","2.17","-","0.18","2.17","0.18","USD","May 24, 2017","May 24, 2017"
"LOS ANGELES CALIF WASTEWTR SYS","Utility","Fixed Income","82,157.50","0.03","82,157.50","75,000.00","5446527M6","US5446527M63","-","108.91","United States","-","USD","2.25","0.18","1.00","Jun 01, 2023","4.00","2.25","-","0.18","2.25","0.18","USD","May 30, 2012","May 30, 2012"
"WASHINGTON CNTY TENN","Local Tax-Backed","Fixed Income","82,138.75","0.03","82,138.75","75,000.00","938650PL6","US938650PL69","-","108.89","United States","-","USD","2.25","0.20","1.00","Jun 01, 2023","4.00","2.25","-","0.20","2.25","0.20","USD","Jul 13, 2016","Jul 13, 2016"
"MASSACHUSETTS ST","State Tax-Backed","Fixed Income","80,775.28","0.03","80,775.28","70,000.00","57582NXL4","US57582NXL45","-","112.81","United States","-","USD","2.34","0.13","1.00","Aug 01, 2023","5.25","2.34","-","0.13","2.34","0.13","USD","Mar 24, 2004","Mar 24, 2004"
"OREGON ST","State Tax-Backed","Fixed Income","80,196.43","0.03","80,196.43","70,000.00","68609BMY0","US68609BMY01","-","112.11","United States","-","USD","2.34","0.16","1.00","Aug 01, 2023","5.00","2.34","-","0.16","2.34","0.16","USD","Jun 18, 2015","Jun 18, 2015"
"CHESTERFIELD CNTY VA WTR & SWR","Utility","Fixed Income","80,175.43","0.03","80,175.43","70,000.00","166409GC0","US166409GC06","-","113.33","United States","-","USD","2.59","0.16","1.00","Nov 01, 2023","5.00","2.59","-","0.16","2.59","0.16","USD","Jun 29, 2016","Jun 29, 2016"
"HENNEPIN CNTY MINN","Local Tax-Backed","Fixed Income","80,139.97","0.03","80,139.97","70,000.00","425507EY2","US425507EY29","-","113.69","United States","-","USD","2.68","0.17","1.00","Dec 01, 2023","5.00","2.68","-","0.17","2.68","0.17","USD","Oct 19, 2016","Oct 19, 2016"
"ARIZONA WTR INFRASTRUCTURE FIN","Utility","Fixed Income","80,108.70","0.03","80,108.70","70,000.00","040688MP5","US040688MP51","-","112.82","United States","-","USD","2.51","0.19","1.00","Oct 01, 2023","5.00","2.51","-","0.19","2.51","0.19","USD","Dec 04, 2014","Dec 04, 2014"
"HAWAII ST","State Tax-Backed","Fixed Income","80,108.70","0.03","80,108.70","70,000.00","419792LE4","US419792LE47","-","112.82","United States","-","USD","2.51","0.19","1.00","Oct 01, 2023","5.00","2.51","-","0.19","2.51","0.19","USD","Oct 13, 2016","Oct 13, 2016"
"PIERCE CNTY WASH SCH DIST NO 4","School Districts","Fixed Income","80,076.27","0.03","80,076.27","70,000.00","720628KJ4","US720628KJ44","-","113.60","United States","-","USD","2.68","0.20","1.00","Dec 01, 2023","5.00","2.68","-","0.20","2.68","0.20","USD","Jun 21, 2016","Jun 21, 2016"
"WAYNE CNTY MICH ARPT AUTH REV","Transportation","Fixed Income","79,883.77","0.03","79,883.77","70,000.00","944514TT5","US944514TT53","-","113.33","United States","-","USD","2.68","0.29","1.00","Dec 01, 2023","5.00","2.67","-","0.29","2.67","0.29","USD","Oct 15, 2015","Oct 15, 2015"
"BENICIA CALIF UNI SCH DIST","School Districts","Fixed Income","78,975.20","0.03","78,975.20","80,000.00","082023KQ4","US082023KQ41","-","98.72","United States","-","USD","2.51","0.51","1.00","Aug 01, 2023","0.00","2.50","-","0.51","2.50","0.51","USD","Aug 02, 2000","Aug 02, 2000"
"WILLIAMSON CNTY TENN","Local Tax-Backed","Fixed Income","78,513.40","0.03","78,513.40","70,000.00","9698713G5","US9698713G59","-","110.54","United States","-","USD","2.07","0.15","1.00","Apr 01, 2023","5.00","2.06","-","0.15","2.06","0.15","USD","Apr 01, 2010","Apr 01, 2010"
"METROPOLITAN GOVT NASHVILLE &","Utility","Fixed Income","78,441.30","0.03","78,441.30","70,000.00","592098M95","US592098M950","-","111.68","United States","-","USD","2.31","0.17","1.00","Jul 01, 2023","5.00","2.31","-","0.17","2.31","0.17","USD","Apr 25, 2013","Apr 25, 2013"
"INDIANA UNIV REVS","Education","Fixed Income","78,437.57","0.03","78,437.57","70,000.00","455168BW3","US455168BW39","-","111.26","United States","-","USD","2.23","0.18","1.00","Jun 01, 2023","5.00","2.23","-","0.18","2.23","0.18","USD","Apr 01, 2015","Apr 01, 2015"
"PHOENIX ARIZ CIVIC IMPT CORP A","Transportation","Fixed Income","78,315.30","0.03","78,315.30","70,000.00","71883MLJ1","US71883MLJ17","-","111.50","United States","-","USD","2.31","0.24","1.00","Jul 01, 2023","5.00","2.31","-","0.24","2.31","0.24","USD","Nov 21, 2017","Nov 21, 2017"
"REEDY CREEK IMPT DIST FLA","Local Tax-Backed","Fixed Income","78,177.17","0.03","78,177.17","70,000.00","758449NQ1","US758449NQ15","-","110.89","United States","-","USD","2.23","0.33","1.00","Jun 01, 2023","5.00","2.23","-","0.33","2.23","0.33","USD","Sep 05, 2013","Sep 05, 2013"
"PORT SEATTLE WASH REV","Transportation","Fixed Income","78,000.77","0.03","78,000.77","70,000.00","735389VF2","US735389VF26","-","109.39","United States","-","USD","1.97","0.48","1.00","Mar 01, 2023","5.00","1.98","-","0.48","1.98","0.48","USD","Aug 06, 2015","Aug 06, 2015"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","77,884.57","0.03","77,884.57","70,000.00","64966LRW3","US64966LRW36","-","109.30","United States","-","USD","2.37","0.28","1.00","Aug 01, 2023","4.00","2.37","-","0.28","2.37","0.28","USD","Sep 04, 2014","Sep 04, 2014"
"WISCONSIN ST TRANSN REV","State Tax-Backed","Fixed Income","76,736.80","0.03","76,736.80","70,000.00","977123D54","US977123D547","-","109.32","United States","-","USD","2.33","0.15","1.00","Jul 01, 2023","4.00","2.33","-","0.15","2.33","0.15","USD","Mar 06, 2013","Mar 06, 2013"
"CALIFORNIA HEALTH FACS FING AU","Health","Fixed Income","76,554.33","0.03","76,554.33","70,000.00","13032UFW3","US13032UFW36","-","107.73","United States","-","USD","2.00","0.29","1.00","Mar 01, 2023","4.00","2.00","-","0.29","2.00","0.29","USD","Sep 08, 2016","Sep 08, 2016"
"MINNESOTA ST FOR PREVIOUS ISSU","State Tax-Backed","Fixed Income","74,537.67","0.02","74,537.67","65,000.00","60412AFU2","US60412AFU25","-","112.22","United States","-","USD","2.34","0.12","1.00","Aug 01, 2023","5.00","2.34","-","0.12","2.34","0.12","USD","Aug 11, 2016","Aug 11, 2016"
"AUSTIN TEX","Local Tax-Backed","Fixed Income","74,419.58","0.02","74,419.58","65,000.00","0523963M8","US0523963M81","-","112.45","United States","-","USD","2.43","0.18","1.00","Sep 01, 2023","5.00","2.43","-","0.18","2.43","0.18","USD","Sep 01, 2014","Sep 01, 2014"
"TENNESSEE ST SCH BD AUTH","Education","Fixed Income","74,429.12","0.02","74,429.12","65,000.00","880558JC6","US880558JC65","-","113.30","United States","-","USD","2.59","0.17","1.00","Nov 01, 2023","5.00","2.59","-","0.17","2.59","0.17","USD","Sep 21, 2017","Sep 21, 2017"
"SPOKANE & WHITMAN CNTYS WASH C","Local Tax-Backed","Fixed Income","74,376.03","0.02","74,376.03","65,000.00","848641HR0","US848641HR09","-","113.63","United States","-","USD","2.68","0.19","1.00","Dec 01, 2023","5.00","2.68","-","0.19","2.68","0.19","USD","May 18, 2016","May 18, 2016"
"CALIFORNIA ST PUBLIC WKS BRD LEASE","State Tax-Backed","Fixed Income","74,390.77","0.02","74,390.77","65,000.00","13068LYQ2","US13068LYQ21","-","113.24","United States","-","USD","2.59","0.19","1.00","Nov 01, 2023","5.00","2.59","-","0.19","2.59","0.19","USD","Oct 13, 2016","Oct 13, 2016"
"FLORIDA ST MUNI PWR AGY","Utility","Fixed Income","74,182.55","0.02","74,182.55","65,000.00","342816H65","US342816H651","-","112.50","United States","-","USD","2.51","0.30","1.00","Oct 01, 2023","5.00","2.51","-","0.30","2.51","0.30","USD","Apr 05, 2016","Apr 05, 2016"
"NEW YORK ST DORM AUTH REVS NON","School Districts","Fixed Income","73,720.40","0.02","73,720.40","65,000.00","649907A93","US649907A935","-","111.79","United States","-","USD","2.51","0.55","1.00","Oct 01, 2023","5.00","2.50","-","0.55","2.50","0.55","USD","Jun 10, 2014","Jun 10, 2014"
"NORTH CAROLINA ST","State Tax-Backed","Fixed Income","72,916.13","0.02","72,916.13","65,000.00","6582562J0","US6582562J08","-","111.39","United States","-","USD","2.23","0.13","1.00","Jun 01, 2023","5.00","2.23","-","0.13","2.23","0.13","USD","Aug 10, 2016","Aug 10, 2016"
"PIERCE CNTY WASH SCH DIST NO 4","School Districts","Fixed Income","72,899.88","0.02","72,899.88","65,000.00","720611WZ1","US720611WZ15","-","111.36","United States","-","USD","2.23","0.14","1.00","Jun 01, 2023","5.00","2.23","-","0.14","2.23","0.14","USD","Jun 03, 2014","Jun 03, 2014"
"PLANO TEX INDPT SCH DIST","School Districts","Fixed Income","72,844.78","0.02","72,844.78","65,000.00","727199WM9","US727199WM98","-","109.81","United States","-","USD","1.94","0.20","1.00","Feb 15, 2023","5.00","1.93","-","0.20","1.93","0.20","USD","Feb 15, 2015","Apr 08, 2015"
"CLARK CNTY NEV HWY IMPT REV","Local Tax-Backed","Fixed Income","72,637.50","0.02","72,637.50","65,000.00","181000NG1","US181000NG13","-","111.38","United States","-","USD","2.31","0.29","1.00","Jul 01, 2023","5.00","2.31","-","0.29","2.31","0.29","USD","Nov 10, 2015","Nov 10, 2015"
"PHOENIX ARIZ CIVIC IMPT CORP A","Transportation","Fixed Income","72,503.60","0.02","72,503.60","65,000.00","71883MJP0","US71883MJP05","-","111.17","United States","-","USD","2.31","0.37","1.00","Jul 01, 2023","5.00","2.31","-","0.37","2.31","0.37","USD","Dec 15, 2015","Dec 15, 2015"
"CONNECTICUT ST SPL TAX OBLIG R","State Tax-Backed","Fixed Income","71,182.80","0.02","71,182.80","65,000.00","207758PZ0","US207758PZ07","-","109.14","United States","-","USD","1.86","0.24","1.00","Jan 01, 2023","5.00","1.85","-","0.24","1.85","0.24","USD","Dec 21, 2012","Dec 21, 2012"
"CALIFORNIA ST UNIV REV","Education","Fixed Income","68,792.60","0.02","68,792.60","60,000.00","13077CB78","US13077CB783","-","113.45","United States","-","USD","2.59","0.12","1.00","Nov 01, 2023","5.00","2.59","-","0.12","2.59","0.12","USD","Aug 07, 2013","Aug 07, 2013"
"VOLUSIA CNTY FLA SCH BRD CTFS","School Districts","Fixed Income","68,756.00","0.02","68,756.00","60,000.00","92884EHZ3","US92884EHZ34","-","112.14","United States","-","USD","2.34","0.15","1.00","Aug 01, 2023","5.00","2.34","-","0.15","2.34","0.15","USD","Feb 10, 2016","Feb 10, 2016"
"ROUND ROCK TEX INDPT SCH DIST","School Districts","Fixed Income","68,756.00","0.02","68,756.00","60,000.00","779240LS7","US779240LS79","-","112.14","United States","-","USD","2.34","0.15","1.00","Aug 01, 2023","5.00","2.34","-","0.15","2.34","0.15","USD","Oct 01, 2016","Nov 02, 2016"
"NEWPORT NEWS VA","Local Tax-Backed","Fixed Income","68,771.60","0.02","68,771.60","60,000.00","652233KW6","US652233KW64","-","112.16","United States","-","USD","2.34","0.14","1.00","Aug 01, 2023","5.00","2.34","-","0.14","2.34","0.14","USD","Jun 08, 2017","Jun 08, 2017"
"GAINESVILLE GA WTR & SEW REV","Utility","Fixed Income","68,644.13","0.02","68,644.13","60,000.00","363010XT1","US363010XT18","-","113.39","United States","-","USD","2.63","0.20","1.00","Nov 15, 2023","5.00","2.63","-","0.20","2.63","0.20","USD","Dec 23, 2014","Dec 23, 2014"
"OHIO ST HIGHER EDL FAC COMMN","Education","Fixed Income","67,836.40","0.02","67,836.40","60,000.00","67756DCS3","US67756DCS36","-","112.27","United States","-","USD","2.67","0.64","1.00","Dec 01, 2023","5.00","2.67","-","0.64","2.67","0.64","USD","Feb 25, 2015","Feb 25, 2015"
"EAST BAY CALIF MUN UTIL DIST W","Utility","Fixed Income","67,292.20","0.02","67,292.20","60,000.00","271014XX5","US271014XX54","-","111.36","United States","-","USD","2.23","0.14","1.00","Jun 01, 2023","5.00","2.23","-","0.14","2.23","0.14","USD","Jun 11, 2014","Jun 11, 2014"
"INDIANA ST FIN AUTH REV","Utility","Fixed Income","67,309.40","0.02","67,309.40","60,000.00","45506DVR3","US45506DVR33","-","109.72","United States","-","USD","1.90","0.15","1.00","Feb 01, 2023","5.00","1.90","-","0.15","1.90","0.15","USD","Apr 07, 2016","Apr 07, 2016"
"HILLSBOROUGH CNTY FLA SCH BRD","School Districts","Fixed Income","66,911.40","0.02","66,911.40","60,000.00","43232VSR3","US43232VSR32","-","111.14","United States","-","USD","2.31","0.38","1.00","Jul 01, 2023","5.00","2.31","-","0.38","2.31","0.38","USD","Aug 20, 2015","Aug 20, 2015"
"NEW YORK ST DORM AUTH REVS NON","Education","Fixed Income","66,742.20","0.02","66,742.20","60,000.00","649907TX0","US649907TX08","-","110.86","United States","-","USD","2.31","0.49","1.00","Jul 01, 2023","5.00","2.31","-","0.49","2.31","0.49","USD","Sep 11, 2013","Sep 11, 2013"
"CLARK CNTY WASH PUB UTIL DIST","Utility","Fixed Income","65,707.20","0.02","65,707.20","60,000.00","181108XA4","US181108XA42","-","109.14","United States","-","USD","1.86","0.24","1.00","Jan 01, 2023","5.00","1.85","-","0.24","1.85","0.24","USD","Dec 04, 2014","Dec 04, 2014"
"ALABAMA ST PUB SCH & COLLEGE A","State Tax-Backed","Fixed Income","64,089.00","0.02","64,089.00","60,000.00","0106085X1","US0106085X10","-","106.34","United States","-","USD","2.27","0.28","1.00","Jun 01, 2023","3.00","2.27","-","0.28","2.27","0.28","USD","Jun 24, 2013","Jun 24, 2013"
"MINNESOTA ST","State Tax-Backed","Fixed Income","63,070.33","0.02","63,070.33","55,000.00","60412APT4","US60412APT42","-","112.22","United States","-","USD","2.34","0.12","1.00","Aug 01, 2023","5.00","2.34","-","0.12","2.34","0.12","USD","Aug 21, 2018","Aug 21, 2018"
