Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency
"YESBANK","YES BANK LTD","Financials","Equity","59,471.00","0.03","59,471.00","247,796.00","-","INE528G01035","BL6CR27","0.24","India","National Stock Exchange Of India","USD","73.39","INR"
"IOICORP","IOI CORPORATION","Consumer Staples","Equity","59,430.21","0.03","59,430.21","53,541.00","-","MYL1961OO001","B1Y3WG1","1.11","Malaysia","Bursa Malaysia","USD","4.05","MYR"
"003670","POSCO CHEMICAL LTD","Materials","Equity","59,409.81","0.03","59,409.81","511.00","S64194517","KR7003670007","6419451","116.19","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"HAR","HARMONY GOLD MINING COMPANY LIMITE","Materials","Equity","59,001.92","0.03","59,001.92","13,112.00","S34320101","ZAE000015228","6410562","4.50","South Africa","Johannesburg Stock Exchange","USD","15.52","ZAR"
"COALINDIA","COAL INDIA LTD","Energy","Equity","58,736.79","0.03","58,736.79","30,434.00","-","INE522F01014","B4Z9XF5","1.93","India","National Stock Exchange Of India","USD","73.39","INR"
"601288","AGRICULTURAL BANK OF CHINA LTD A","Financials","Equity","58,573.63","0.03","58,573.63","119,538.00","-","CNE100000RJ0","BP3R228","0.49","China","Shanghai Stock Exchange","USD","6.48","CNY"
"034020","DOOSAN HEAVY INDUSTRIES & CONSTRUC","Industrials","Equity","58,369.68","0.03","58,369.68","4,761.00","S62946702","KR7034020008","6294670","12.26","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"BRPT","BARITO PACIFIC","Materials","Equity","58,308.50","0.03","58,308.50","728,856.00","S60707064","ID1000085707","6070706","0.08","Indonesia","Indonesia Stock Exchange","USD","14,125.00","IDR"
"603501","WILL SEMICONDUCTOR SHANGHAI LTD A","Information Technology","Equity","58,288.10","0.03","58,288.10","1,367.00","-","CNE100002XM8","BK947V2","42.65","China","Shanghai Stock Exchange","USD","6.48","CNY"
"128940","HANMI PHARM LTD","Health Care","Equity","58,165.74","0.03","58,165.74","173.00","-","KR7128940004","B613DJ9","336.72","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"032640","LG UPLUS CORP","Communication","Equity","57,900.60","0.03","57,900.60","5,022.00","S62909023","KR7032640005","6290902","11.53","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"257","CHINA EVERBRIGHT ENVIRONMENT GROUP","Industrials","Equity","57,859.81","0.03","57,859.81","94,852.00","S66309402","HK0257001336","6630940","0.61","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"MRF","MRF LTD","Consumer Discretionary","Equity","57,839.42","0.03","57,839.42","51.00","S62141288","INE883A01011","6214128","1,124.24","India","National Stock Exchange Of India","USD","73.39","INR"
"SULA11","SUL AMERICA UNITS SA","Financials","Equity","57,798.63","0.03","57,798.63","7,546.00","-","BRSULACDAM12","B27WYK0","7.66","Brazil","XBSP","USD","5.50","BRL"
"PAGEIND","PAGE INDUSTRIES LTD","Consumer Discretionary","Equity","57,737.45","0.03","57,737.45","143.00","-","INE761H01022","B1VJS64","404.94","India","National Stock Exchange Of India","USD","73.39","INR"
"6881","CHINA GALAXY SECURITIES LTD H","Financials","Equity","57,635.47","0.03","57,635.47","91,485.00","-","CNE100001NT6","B92NYF2","0.63","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"6808","SUN ART RETAIL GROUP LTD","Consumer Staples","Equity","57,574.29","0.03","57,574.29","61,908.00","-","HK0000083920","B3MPN59","0.93","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"601899","ZIJIN MINING GROUP LTD A","Materials","Equity","57,390.74","0.03","57,390.74","34,782.00","-","CNE100000B24","BP3R400","1.65","China","Shanghai Stock Exchange","USD","6.48","CNY"
"2347","SYNNEX TECHNOLOGY INTERNATIONAL CO","Information Technology","Equity","57,044.03","0.03","57,044.03","33,555.00","S68684398","TW0002347002","6868439","1.70","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"KBANK.R","KASIKORNBANK PUBLIC NON-VOTING DR","Financials","Equity","56,921.66","0.03","56,921.66","14,302.00","S63647663","TH0016010R14","6364766","3.98","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"002142","BANK OF NINGBO LTD A","Financials","Equity","56,860.47","0.03","56,860.47","9,670.00","-","CNE1000005P7","BD5CP06","5.88","China","Shenzhen Stock Exchange","USD","6.48","CNY"
"TOP.R","THAI OIL NON-VOTING DR PCL","Energy","Equity","56,534.16","0.03","56,534.16","30,071.00","-","TH0796010R11","B030K62","1.88","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"LH.R","LAND AND HOUSE PUBLIC NON-VOTING D","Real Estate","Equity","56,350.61","0.03","56,350.61","208,706.00","S65819419","TH0143010R16","6581941","0.27","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"TOTS3","TOTVS SA","Information Technology","Equity","56,228.24","0.03","56,228.24","11,069.00","-","BRTOTSACNOR8","B10LQP6","5.08","Brazil","XBSP","USD","5.50","BRL"
"TIMS3","TIM SA","Communication","Equity","56,146.66","0.03","56,146.66","22,105.00","-","BRTIMSACNOR5","BN71RB6","2.54","Brazil","XBSP","USD","5.50","BRL"
"BALKRISIND","BALKRISHNA INDUSTRIES LTD","Consumer Discretionary","Equity","56,085.47","0.03","56,085.47","2,389.00","S63887889","INE787D01026","6388788","23.48","India","National Stock Exchange Of India","USD","73.39","INR"
"BRFS3","BRF BRASIL FOODS SA","Consumer Staples","Equity","56,044.68","0.03","56,044.68","14,334.00","S20369955","BRBRFSACNOR8","2036995","3.91","Brazil","XBSP","USD","5.50","BRL"
"TBS","TIGER BRANDS LTD","Consumer Staples","Equity","56,003.90","0.03","56,003.90","4,076.00","S84594142","ZAE000071080","B0J4PP2","13.74","South Africa","Johannesburg Stock Exchange","USD","15.52","ZAR"
"GENTING","GENTING","Consumer Discretionary","Equity","55,922.32","0.03","55,922.32","55,922.00","-","MYL3182OO002","B1VXJL8","1.00","Malaysia","Bursa Malaysia","USD","4.05","MYR"
"2633","TAIWAN HIGH SPEED RAIL CORP","Industrials","Equity","55,901.92","0.03","55,901.92","50,820.00","-","TW0002633005","B04BGQ6","1.10","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"AC*","ARCA CONTINENTAL","Consumer Staples","Equity","55,861.13","0.03","55,861.13","11,128.00","S28238855","MX01AC100006","2823885","5.02","Mexico","Bolsa Mexicana De Valores","USD","20.11","MXN"
"326030","SK BIOPHARMACEUTICALS LTD","Health Care","Equity","55,494.03","0.03","55,494.03","390.00","-","KR7326030004","BLF9YV7","142.16","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"3993","CHINA MOLYBDENUM LTD H","Materials","Equity","55,473.63","0.03","55,473.63","78,132.00","-","CNE100000114","B1VRCG6","0.71","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"MUTHOOTFIN","MUTHOOT FINANCE LTD","Financials","Equity","55,371.66","0.03","55,371.66","3,199.00","-","INE414G01012","B40MFF3","17.31","India","National Stock Exchange Of India","USD","73.39","INR"
"AGLTY","THE PUBLIC WAREHOUSING (AGILITY)","Industrials","Equity","55,330.87","0.03","55,330.87","23,545.00","S68903020","KW0EQ0601041","6890302","2.35","Kuwait","Kuwait Stock Exchange","USD","0.30","KWD"
"QGTS","QATAR GAS TRANSPORT COMPANY LTD","Energy","Equity","55,228.90","0.03","55,228.90","58,136.00","-","QA000A0KD6L1","B0MLBC9","0.95","Qatar","Qatar Exchange","USD","3.64","QAR"
"CPS","CYFROWY POLSAT SA","Communication","Equity","55,228.90","0.03","55,228.90","6,735.00","-","PLCFRPT00013","B2QRCM4","8.20","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","3.72","PLN"
"3759","PHARMARON BEIJING LTD H","Health Care","Equity","55,188.11","0.03","55,188.11","3,166.00","-","CNE100003PG4","BK72QD3","17.43","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"3347","HANGZHOU TIGERMED CONSULTING LTD H","Health Care","Equity","55,126.92","0.03","55,126.92","2,329.00","-","CNE1000040M1","BMZC7F8","23.67","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"GRT","GROWTHPOINT PROP LTD SHS","Real Estate","Equity","55,106.53","0.03","55,106.53","72,509.00","-","ZAE000179420","BBGB5W0","0.76","South Africa","Johannesburg Stock Exchange","USD","15.52","ZAR"
"2777","GUANGZHOU R&F PROPERTIES LTD H","Real Estate","Equity","55,065.74","0.03","55,065.74","42,687.00","-","CNE100000569","B19H8Y8","1.29","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"BEM.R","BANGKOK EXPRESSWAY AND METRO PCL N","Industrials","Equity","55,045.34","0.03","55,045.34","196,591.00","-","TH6999010R15","BDCR9C4","0.28","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"RHBBANK","RHB BANK","Financials","Equity","54,963.76","0.03","54,963.76","41,018.00","S62446752","MYL1066OO009","6244675","1.34","Malaysia","Bursa Malaysia","USD","4.05","MYR"
"3319","A-LIVING SERVICES LTD H","Industrials","Equity","54,963.76","0.03","54,963.76","11,645.00","-","CNE100002RY5","BFWK4M2","4.72","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"INDIGO","INTERGLOBE AVIATION LTD","Industrials","Equity","54,922.98","0.03","54,922.98","2,367.00","-","INE646L01027","BYYZ7D0","23.20","India","National Stock Exchange Of India","USD","73.39","INR"
"300122","CHONGQING ZHIFEI BIOLOGICAL PRODUC","Health Care","Equity","54,535.48","0.03","54,535.48","2,395.00","-","CNE100000V20","BD5CJY8","22.77","China","Shenzhen Stock Exchange","USD","6.48","CNY"
"772","CHINA LITERATURE LTD","Communication","Equity","54,494.69","0.03","54,494.69","7,852.00","-","KYG2121R1039","BYP71J9","6.94","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"IVL.R","INDORAMA VENTURES NON-VOTING DR PC","Materials","Equity","54,351.92","0.03","54,351.92","43,832.00","-","TH1027010R10","B5KZ7P3","1.24","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"763","ZTE CORP H","Information Technology","Equity","54,311.13","0.03","54,311.13","19,607.00","-","CNE1000004Y2","B04KP88","2.77","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"IPCALAB","IPCA LABORATORIES LTD","Health Care","Equity","54,127.58","0.03","54,127.58","1,883.00","S64334733","INE571A01020","6433473","28.75","India","National Stock Exchange Of India","USD","73.39","INR"
"2196","SHANGHAI FOSUN PHARMACEUTICAL (GRO","Health Care","Equity","54,066.40","0.03","54,066.40","12,095.00","-","CNE100001M79","B8XBQ96","4.47","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"HDFCAMC","HDFC ASSET MANAGEMENT COMPANY LTD","Financials","Equity","53,964.42","0.03","53,964.42","1,245.00","-","INE127D01025","BG0R3M5","43.36","India","National Stock Exchange Of India","USD","73.39","INR"
"MOMO","MOMO ADR REPRESENTING INC","Communication","Equity","53,944.03","0.03","53,944.03","3,884.00","60879B107","US60879B1070","BSS6HX7","13.89","China","NASDAQ","USD","1.00","USD"
"MISC","MISC","Industrials","Equity","53,801.27","0.03","53,801.27","32,607.00","S65579971","MYL3816OO005","6557997","1.65","Malaysia","Bursa Malaysia","USD","4.05","MYR"
"2357","AVICHINA INDUSTRY & TECHNOLOGY LTD","Industrials","Equity","53,780.87","0.03","53,780.87","64,025.00","S67078998","CNE1000001Y8","6707899","0.84","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"000725","BOE TECHNOLOGY GROUP LTD A","Information Technology","Equity","53,740.08","0.03","53,740.08","54,283.00","-","CNE0000016L5","BD5CPL7","0.99","China","Shenzhen Stock Exchange","USD","6.48","CNY"
"PCAR3","COMPANHIA BRASILEIRA DE DISTRIBUIC","Consumer Staples","Equity","53,678.90","0.03","53,678.90","3,970.00","S26677930","BRPCARACNOR3","2667793","13.52","Brazil","XBSP","USD","5.50","BRL"
"601919","COSCO SHIPPING HOLDINGS LTD A","Industrials","Equity","53,678.90","0.03","53,678.90","21,910.00","-","CNE100000601","BP3R552","2.45","China","Shanghai Stock Exchange","USD","6.48","CNY"
"2354","FOXCONN TECHNOLOGY LTD","Information Technology","Equity","53,597.32","0.03","53,597.32","24,362.00","S68017797","TW0002354008","6801779","2.20","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"1816","CGN POWER LTD H","Utilities","Equity","53,576.92","0.03","53,576.92","232,943.00","-","CNE100001T80","BSBMM04","0.23","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"KCHOL","KOC HOLDING A","Industrials","Equity","53,454.56","0.03","53,454.56","18,306.00","-","TRAKCHOL91Q8","B03MVJ8","2.92","Turkey","Istanbul Stock Exchange","USD","7.47","TRY"
"2356","INVENTEC CORP","Information Technology","Equity","53,250.61","0.03","53,250.61","62,648.00","S64599301","TW0002356003","6459930","0.85","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"371","BEIJING ENTERPRISES WATER GROUP LT","Utilities","Equity","53,189.42","0.03","53,189.42","132,974.00","-","BMG0957L1090","B01YCG0","0.40","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"081660","FILA HOLDINGS CORP","Consumer Discretionary","Equity","53,169.03","0.03","53,169.03","1,273.00","-","KR7081660003","B66CTX7","41.78","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"INDF","INDOFOOD SUKSES MAKMUR","Consumer Staples","Equity","53,026.27","0.03","53,026.27","110,471.00","S62839790","ID1000057003","6283979","0.48","Indonesia","Indonesia Stock Exchange","USD","14,125.00","IDR"
"003490","KOREAN AIR LINES LTD","Industrials","Equity","52,985.48","0.03","52,985.48","1,998.00","S64967664","KR7003490000","6496766","26.52","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"IENOVA*","INFRAESTRUCTURA ENERGETICA NOVA","Utilities","Equity","52,883.50","0.03","52,883.50","13,808.00","-","MX01IE060002","B84XBP2","3.83","Mexico","Bolsa Mexicana De Valores","USD","20.11","MXN"
"836","CHINA RESOURCES POWER LTD","Utilities","Equity","52,618.37","0.03","52,618.37","49,176.00","-","HK0836012952","6711566","1.07","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"8299","PHISON ELECTRONICS CORP","Information Technology","Equity","52,557.19","0.03","52,557.19","3,902.00","S67284695","TW0008299009","6728469","13.47","Taiwan","Gretai Securities Market","USD","27.98","TWD"
"PHOR","PJSC PHOSAGRO GDR","Materials","Equity","52,067.71","0.03","52,067.71","3,453.00","71922G209","US71922G2093","B62QPJ1","15.08","Russian Federation","London Stock Exchange","USD","1.00","USD"
"IHH","IHH HEALTHCARE","Health Care","Equity","52,047.32","0.03","52,047.32","37,715.00","-","MYL5225OO007","B83X6P8","1.38","Malaysia","Bursa Malaysia","USD","4.05","MYR"
"BBL.F","BANGKOK BANK PCL F","Financials","Equity","51,986.14","0.03","51,986.14","12,467.00","S60770195","TH0001010014","6077019","4.17","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"028050","SAMSUNG ENGINEERING LTD","Industrials","Equity","51,598.64","0.03","51,598.64","4,044.00","S67652396","KR7028050003","6765239","12.76","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"6669","WIWYNN CORPORATION CORP","Information Technology","Equity","51,578.24","0.03","51,578.24","2,041.00","-","TW0006669005","BF4QXG5","25.27","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"ALFAA","ALFA A","Industrials","Equity","51,557.85","0.03","51,557.85","74,722.00","S20434239","MXP000511016","2043423","0.69","Mexico","Bolsa Mexicana De Valores","USD","20.11","MXN"
"1888","KINGBOARD LAMINATES HOLDINGS LTD","Information Technology","Equity","51,394.69","0.03","51,394.69","28,873.00","-","KYG5257K1076","B1HHFV6","1.78","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"PINFRA*","PROMOTORA Y OPERADORA DE INFRAESTR","Industrials","Equity","51,292.72","0.02","51,292.72","5,944.00","S23933880","MX01PI000005","2393388","8.63","Mexico","Bolsa Mexicana De Valores","USD","20.11","MXN"
"SPL","SANTANDER BANK POLSKA SA","Financials","Equity","51,272.32","0.02","51,272.32","898.00","S71536395","PLBZ00000044","7153639","57.11","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","3.72","PLN"
"032500","KMW LTD","Information Technology","Equity","51,231.53","0.02","51,231.53","677.00","S62198882","KR7032500001","6219888","75.64","Korea (South)","Korea Exchange (Kosdaq)","USD","1,097.35","KRW"
"024110","INDUSTRIAL BANK OF KOREA","Financials","Equity","50,986.79","0.02","50,986.79","6,454.00","S64629728","KR7024110009","6462972","7.90","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"8210","BUPA ARABIA","Financials","Equity","50,966.40","0.02","50,966.40","1,532.00","-","SA1210540914","B2RLCR0","33.26","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR"
"600346","HENGLI PETROCHEMICAL LTD A","Materials","Equity","50,864.43","0.02","50,864.43","9,954.00","-","CNE0000018V0","BFB4HL5","5.11","China","Shanghai Stock Exchange","USD","6.48","CNY"
"600690","HAIER SMART HOME LTD A","Consumer Discretionary","Equity","50,803.24","0.02","50,803.24","10,080.00","-","CNE000000CG9","BP3R3G9","5.04","China","Shanghai Stock Exchange","USD","6.48","CNY"
"DLF","DLF LTD","Real Estate","Equity","50,721.66","0.02","50,721.66","15,096.00","-","INE271C01023","B1YLCV0","3.36","India","National Stock Exchange Of India","USD","73.39","INR"
"8464","NIEN MADE ENTERPRISE LTD","Consumer Discretionary","Equity","50,680.87","0.02","50,680.87","4,299.00","-","TW0008464009","BSZLN15","11.79","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"BZUN","BAOZUN ADR REPRESENTING INC","Consumer Discretionary","Equity","50,640.08","0.02","50,640.08","1,429.00","06684L103","US06684L1035","BY2ZJ69","35.44","China","NASDAQ","USD","1.00","USD"
"1776","GF SECURITIES LTD H","Financials","Equity","50,395.35","0.02","50,395.35","33,822.00","-","CNE100001TQ9","BW4NKK8","1.49","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"AEV","ABOITIZ EQUITY VENTURES PHP1 INC","Industrials","Equity","50,395.35","0.02","50,395.35","50,904.00","S60684115","PHY0001Z1040","6068411","0.99","Philippines","Philippine Stock Exchange Inc.","USD","48.09","PHP"
"600016","CHINA MINSHENG BANKING CORP LTD A","Financials","Equity","50,374.95","0.02","50,374.95","62,969.00","-","CNE0000015Y0","BP3R2C8","0.80","China","Shanghai Stock Exchange","USD","6.48","CNY"
"012510","DOUZONBIZON LTD","Information Technology","Equity","50,354.56","0.02","50,354.56","491.00","S65109894","KR7012510004","6510989","102.52","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"HINDPETRO","HINDUSTAN PETROLEUM CORP LTD","Energy","Equity","50,069.03","0.02","50,069.03","16,362.00","S61004768","INE094A01015","6100476","3.06","India","National Stock Exchange Of India","USD","73.39","INR"
"ARI","AFRICAN RAINBOW MINERAL LTD","Materials","Equity","49,824.30","0.02","49,824.30","2,696.00","S60411220","ZAE000054045","6041122","18.48","South Africa","Johannesburg Stock Exchange","USD","15.52","ZAR"
"005830","DB INSURANCE LTD","Financials","Equity","49,824.30","0.02","49,824.30","1,279.00","S61559373","KR7005830005","6155937","38.96","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"PEL","PIRAMAL ENTERPRISES LTD","Financials","Equity","49,763.11","0.02","49,763.11","2,422.00","-","INE140A01024","B058J56","20.55","India","National Stock Exchange Of India","USD","73.39","INR"
"600436","ZHANGZHOU PIENTZEHUANG PHARMACEUTI","Health Care","Equity","49,661.14","0.02","49,661.14","1,093.00","-","CNE000001F21","BP3R7Z6","45.42","China","Shanghai Stock Exchange","USD","6.48","CNY"
"EGCO.R","ELECTRICITY GENERATING NON-VOTING","Utilities","Equity","49,599.95","0.02","49,599.95","7,619.00","S63685531","TH0465010R13","6368553","6.51","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"GPSC.R","GLOBAL POWER SYNERGY PCL NON-VOTIN","Utilities","Equity","49,416.40","0.02","49,416.40","18,168.00","-","TH6488010R19","BWX43V4","2.72","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"600104","SAIC MOTOR CORP LTD A","Consumer Discretionary","Equity","49,294.03","0.02","49,294.03","12,082.00","-","CNE000000TY6","BP3R2D9","4.08","China","Shanghai Stock Exchange","USD","6.48","CNY"
"1268","CHINA MEIDONG AUTO HOLDINGS LTD","Consumer Discretionary","Equity","49,130.88","0.02","49,130.88","14,843.00","-","KYG211921021","BH0VXF7","3.31","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"3808","SINOTRUK (HONG KONG) LTD","Industrials","Equity","49,090.09","0.02","49,090.09","18,114.00","-","HK3808041546","B296ZH4","2.71","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"601328","BANK OF COMMUNICATIONS LTD A","Financials","Equity","48,988.11","0.02","48,988.11","70,997.00","-","CNE1000000S2","BP3R2G2","0.69","China","Shanghai Stock Exchange","USD","6.48","CNY"
"BELA","JUMBO SA","Consumer Discretionary","Equity","48,947.32","0.02","48,947.32","2,889.00","S72435308","GRS282183003","7243530","16.94","Greece","Athens Exchange S.A. Cash Market","USD","0.82","EUR"
"5269","ASMEDIA TECHNOLOGY INC","Information Technology","Equity","48,784.17","0.02","48,784.17","724.00","-","TW0005269005","B6ZZQ69","67.37","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"JOBS","51JOB ADR REPRESENTING INC","Industrials","Equity","48,722.98","0.02","48,722.98","696.00","316827104","US3168271043","B02TT74","70.00","China","NASDAQ","USD","1.00","USD"
"TORNTPHARM","TORRENT PHARMACEUTICALS LTD","Health Care","Equity","48,294.69","0.02","48,294.69","1,243.00","-","INE685A01028","B0XPSB8","38.85","India","National Stock Exchange Of India","USD","73.39","INR"
"6185","CANSINO BIOLOGICS INC H","Health Care","Equity","48,294.69","0.02","48,294.69","1,818.00","-","CNE100003F01","BJKDJS2","26.56","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"KTC.R","KRUNGTHAI CARD NON-VOTING DR PCL","Financials","Equity","47,927.59","0.02","47,927.59","18,293.00","S65613309","TH0689010R18","6561330","2.62","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"TUPRS","TURKIYE PETROL RAFINERILERI A","Energy","Equity","47,886.80","0.02","47,886.80","3,249.00","-","TRATUPRS91E8","B03MYT9","14.74","Turkey","Istanbul Stock Exchange","USD","7.47","TRY"
"2385","CHICONY ELECTRONICS LTD","Information Technology","Equity","47,805.22","0.02","47,805.22","15,273.00","S61405791","TW0002385002","6140579","3.13","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"002493","RONGSHENG PETRO CHEMICAL LTD A","Materials","Equity","47,805.22","0.02","47,805.22","10,193.00","-","CNE100000W60","BD5CL20","4.69","China","Shenzhen Stock Exchange","USD","6.48","CNY"
"JFC","JOLLIBEE FOODS CORP","Consumer Discretionary","Equity","47,764.43","0.02","47,764.43","11,537.00","S64744949","PHY4466S1007","6474494","4.14","Philippines","Philippine Stock Exchange Inc.","USD","48.09","PHP"
"ORDS","OOREDOO","Communication","Equity","47,723.64","0.02","47,723.64","21,401.00","S61581740","QA0007227737","6158174","2.23","Qatar","Qatar Exchange","USD","3.64","QAR"
"000661","CHANGCHUN HIGH & NEW TECHNOLOGY IN","Health Care","Equity","47,642.06","0.02","47,642.06","629.00","-","CNE0000007J8","BD5CDB3","75.74","China","Shenzhen Stock Exchange","USD","6.48","CNY"
"ELET3","CENTRAIS ELETR BRAS-ELETROBRAS","Utilities","Equity","47,580.88","0.02","47,580.88","7,775.00","S23111206","BRELETACNOR6","2311120","6.12","Brazil","XBSP","USD","5.50","BRL"
"078930","GS HOLDINGS","Energy","Equity","47,560.48","0.02","47,560.48","1,308.00","-","KR7078930005","B01RJV3","36.36","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"000538","YUNNAN BAIYAO GROUP LTD A","Health Care","Equity","47,519.69","0.02","47,519.69","2,253.00","-","CNE0000008X7","BD5CP95","21.09","China","Shenzhen Stock Exchange","USD","6.48","CNY"
"600999","CHINA MERCHANTS SECURITIES LTD A","Financials","Equity","47,519.69","0.02","47,519.69","12,984.00","-","CNE100000HK9","BP3R303","3.66","China","Shanghai Stock Exchange","USD","6.48","CNY"
"BHARATFORG","BHARAT FORGE LTD","Consumer Discretionary","Equity","47,478.90","0.02","47,478.90","5,707.00","-","INE465A01025","B0C1DM3","8.32","India","National Stock Exchange Of India","USD","73.39","INR"
"047810","KOREA AEROSPACE INDUSTRIES LTD","Industrials","Equity","47,356.53","0.02","47,356.53","1,910.00","-","KR7047810007","B3N3363","24.79","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"ACC","ACC LTD","Materials","Equity","47,315.75","0.02","47,315.75","1,943.00","S61559159","INE012A01025","6155915","24.35","India","National Stock Exchange Of India","USD","73.39","INR"
"2834","TAIWAN BUSINESS BANK LTD","Financials","Equity","47,234.17","0.02","47,234.17","134,955.00","S60988169","TW0002834009","6098816","0.35","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"3360","FAR EAST HORIZON LTD","Financials","Equity","47,132.19","0.02","47,132.19","48,590.00","-","HK0000077468","B63DLB5","0.97","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"TWD","TWD CASH","Cash and/or Derivatives","Cash","46,928.25","0.02","46,928.25","13,145.00","-","-","-","3.57","Taiwan","-","USD","27.98","TWD"
"BRES","BARWA REAL ESTATE","Real Estate","Equity","46,907.85","0.02","46,907.85","48,359.00","-","QA000A0KD6J5","B0YTG26","0.97","Qatar","Qatar Exchange","USD","3.64","QAR"
"6110","TOPSPORTS INTERNATIONAL HOLDINGS L","Consumer Discretionary","Equity","46,867.06","0.02","46,867.06","31,245.00","-","KYG8924B1041","BJRFW26","1.50","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"144","CHINA MERCHANTS PORT HOLDINGS LTD","Industrials","Equity","46,581.54","0.02","46,581.54","37,566.00","S64161391","HK0144000764","6416139","1.24","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"6886","HUATAI SECURITIES LTD H","Financials","Equity","46,234.83","0.02","46,234.83","28,192.00","-","CNE100001YQ9","BWVFT00","1.64","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"MBT","METROPOLITAN BANK AND TRUST CO","Financials","Equity","46,194.04","0.02","46,194.04","44,417.00","S65144420","PHY6028G1361","6514442","1.04","Philippines","Philippine Stock Exchange Inc.","USD","48.09","PHP"
"601668","CHINA STATE CONSTRUCTION ENGINEERI","Industrials","Equity","46,173.64","0.02","46,173.64","61,565.00","-","CNE100000F46","BP3R2Q2","0.75","China","Shanghai Stock Exchange","USD","6.48","CNY"
"GENM","GENTING MALAYSIA","Consumer Discretionary","Equity","46,153.25","0.02","46,153.25","78,226.00","-","MYL4715OO008","B1VXKN7","0.59","Malaysia","Bursa Malaysia","USD","4.05","MYR"
"300014","EVE ENERGY LTD A","Industrials","Equity","46,092.06","0.02","46,092.06","3,326.00","-","CNE100000GS4","BD5C7G6","13.86","China","Shenzhen Stock Exchange","USD","6.48","CNY"
