Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency
"7747","ASAHI INTECC LTD","Health Care","Equity","567,975.79","0.17","567,975.79","16,131.00","-","JP3110650003","B019MQ5","35.21","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9503","KANSAI ELECTRIC POWER INC","Utilities","Equity","560,236.98","0.17","560,236.98","58,237.00","S64834898","JP3228600007","6483489","9.62","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6845","AZBIL CORP","Information Technology","Equity","557,029.01","0.17","557,029.01","10,230.00","S69855435","JP3937200008","6985543","54.45","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4204","SEKISUI CHEMICAL LTD","Consumer Discretionary","Equity","555,342.35","0.17","555,342.35","29,555.00","S67938217","JP3419400001","6793821","18.79","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"8601","DAIWA SECURITIES GROUP INC","Financials","Equity","552,365.88","0.17","552,365.88","119,560.00","S62514484","JP3502200003","6251448","4.62","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"5201","AGC INC","Industrials","Equity","551,472.95","0.17","551,472.95","16,041.00","S60552080","JP3112000009","6055208","34.38","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"3283","NIPPON PROLOGIS REIT INC","Real Estate","Equity","546,545.24","0.16","546,545.24","174.00","-","JP3047550003","B98BC67","3,148.27","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"8795","T&D HOLDINGS INC","Financials","Equity","544,428.64","0.16","544,428.64","44,479.00","S67442947","JP3539220008","6744294","12.24","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"3281","GLP J-REIT REIT","Real Estate","Equity","544,097.92","0.16","544,097.92","340.00","-","JP3047510007","B8RBZV7","1,600.74","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"1801","TAISEI CORP","Industrials","Equity","535,929.18","0.16","535,929.18","15,763.00","S68701002","JP3443600006","6870100","34.00","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"2267","YAKULT HONSHA LTD","Consumer Staples","Equity","525,941.48","0.16","525,941.48","10,621.00","S69851129","JP3931600005","6985112","49.52","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4324","DENTSU GROUP INC","Communication","Equity","520,451.56","0.16","520,451.56","17,910.00","S64162811","JP3551520004","6416281","29.06","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"3064","MONOTARO LTD","Industrials","Equity","515,060.85","0.16","515,060.85","10,380.00","-","JP3922950005","B1GHR88","49.62","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"1878","DAITO TRUST CONSTRUCTION LTD","Real Estate","Equity","506,561.39","0.15","506,561.39","5,490.00","S62505086","JP3486800000","6250508","92.27","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"8473","SBI HOLDINGS INC","Financials","Equity","497,565.84","0.15","497,565.84","19,520.00","S63094668","JP3436120004","6309466","25.49","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4005","SUMITOMO CHEMICAL LTD","Materials","Equity","493,167.29","0.15","493,167.29","123,292.00","S68585603","JP3401400001","6858560","4.00","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"1812","KAJIMA CORP","Industrials","Equity","492,638.14","0.15","492,638.14","37,152.00","S64813207","JP3210200006","6481320","13.26","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"3462","NOMURA REAL ESTATE MASTER FUND REI","Real Estate","Equity","491,579.84","0.15","491,579.84","352.00","-","JP3048110005","BYSJJF4","1,396.65","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4967","KOBAYASHI PHARMACEUTICAL LTD","Consumer Staples","Equity","489,992.39","0.15","489,992.39","4,069.00","S61494571","JP3301100008","6149457","120.42","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9005","TOKYU CORP","Industrials","Equity","485,891.48","0.15","485,891.48","41,282.00","S68965482","JP3574200006","6896548","11.77","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"5938","LIXIL CORP","Industrials","Equity","484,866.26","0.15","484,866.26","21,999.00","S69002129","JP3626800001","6900212","22.04","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4536","SANTEN PHARMACEUTICAL LTD","Health Care","Equity","480,401.56","0.14","480,401.56","29,783.00","S67766063","JP3336000009","6776606","16.13","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"3436","SUMCO CORP","Information Technology","Equity","480,070.84","0.14","480,070.84","21,674.00","-","JP3322930003","B0M0C89","22.15","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"1605","INPEX CORP","Energy","Equity","479,012.54","0.14","479,012.54","84,631.00","-","JP3294460005","B10RB15","5.66","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9697","CAPCOM LTD","Communication","Equity","478,152.67","0.14","478,152.67","7,291.00","S61736948","JP3218900003","6173694","65.58","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"7272","YAMAHA MOTOR LTD","Consumer Discretionary","Equity","474,415.56","0.14","474,415.56","23,154.00","S69852648","JP3942800008","6985264","20.49","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4185","JSR CORP","Materials","Equity","470,050.07","0.14","470,050.07","16,878.00","S64709868","JP3385980002","6470986","27.85","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"1802","OBAYASHI CORP","Industrials","Equity","465,916.09","0.14","465,916.09","53,677.00","S66564071","JP3190000004","6656407","8.68","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"JPY","JPY/USD","Cash and/or Derivatives","Forwards","459,302.67","0.14","459,302.67","459,303.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"2897","NISSIN FOODS HOLDINGS LTD","Consumer Staples","Equity","455,763.04","0.14","455,763.04","5,349.00","S66417601","JP3675600005","6641760","85.21","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"3769","GMO PAYMENT GATEWAY INC","Information Technology","Equity","453,348.79","0.14","453,348.79","3,370.00","-","JP3385890003","B06CMQ9","134.54","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4922","KOSE CORP","Consumer Staples","Equity","452,058.99","0.14","452,058.99","2,782.00","S61944682","JP3283650004","6194468","162.49","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9001","TOBU RAILWAY LTD","Industrials","Equity","446,635.21","0.13","446,635.21","15,600.00","S68951698","JP3597800006","6895169","28.63","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9684","SQUARE ENIX HLDG LTD","Communication","Equity","444,187.89","0.13","444,187.89","7,603.00","S63092621","JP3164630000","6309262","58.42","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"7453","RYOHIN KEIKAKU LTD","Consumer Discretionary","Equity","442,865.02","0.13","442,865.02","19,692.00","S67584557","JP3976300008","6758455","22.49","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4613","KANSAI PAINT LTD","Materials","Equity","437,176.66","0.13","437,176.66","14,675.00","S64837461","JP3229400001","6483746","29.79","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4912","LION CORP","Consumer Staples","Equity","437,011.30","0.13","437,011.30","18,557.00","S65188088","JP3965400009","6518808","23.55","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9766","KONAMI HOLDINGS CORP","Communication","Equity","434,696.28","0.13","434,696.28","7,722.00","S64966815","JP3300200007","6496681","56.29","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4768","OTSUKA CORP","Information Technology","Equity","432,612.75","0.13","432,612.75","8,685.00","S62670583","JP3188200004","6267058","49.81","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4587","PEPTIDREAM INC","Health Care","Equity","431,686.74","0.13","431,686.74","7,816.00","-","JP3836750004","B97SH97","55.23","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"7202","ISUZU MOTORS LTD","Consumer Discretionary","Equity","427,916.55","0.13","427,916.55","45,620.00","S64671043","JP3137200006","6467104","9.38","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"3391","TSURUHA HOLDINGS INC","Consumer Staples","Equity","427,850.40","0.13","427,850.40","3,059.00","-","JP3536150000","B0MKZN5","139.86","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4183","MITSUI CHEMICALS INC","Materials","Equity","426,494.46","0.13","426,494.46","15,237.00","S65973687","JP3888300005","6597368","27.99","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"3861","OJI HOLDINGS CORP","Materials","Equity","419,086.37","0.13","419,086.37","71,761.00","S66577016","JP3174410005","6657701","5.84","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4716","ORACLE JAPAN CORP","Information Technology","Equity","415,349.25","0.13","415,349.25","3,193.00","S61416806","JP3689500001","6141680","130.09","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6268","NABTESCO CORP","Industrials","Equity","413,034.22","0.12","413,034.22","9,303.00","S66875717","JP3651210001","6687571","44.40","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6806","HIROSE ELECTRIC LTD","Information Technology","Equity","407,808.87","0.12","407,808.87","2,741.00","S64287253","JP3799000009","6428725","148.76","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6005","MIURA LTD","Industrials","Equity","404,997.76","0.12","404,997.76","7,270.00","S65977779","JP3880800002","6597777","55.71","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9533","TOHO GAS LTD","Utilities","Equity","403,278.03","0.12","403,278.03","6,114.00","S68952225","JP3600200004","6895222","65.96","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"8984","DAIWA HOUSE REIT CORP","Real Estate","Equity","402,914.24","0.12","402,914.24","163.00","-","JP3046390005","B0Z6WY0","2,470.26","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"7181","JAPAN POST INSURANCE LTD","Financials","Equity","400,731.49","0.12","400,731.49","18,639.00","-","JP3233250004","BYT8154","21.50","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"7259","AISIN SEIKI LTD","Consumer Discretionary","Equity","400,169.27","0.12","400,169.27","13,366.00","S60107026","JP3102000001","6010702","29.94","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"5411","JFE HOLDINGS INC","Materials","Equity","400,036.99","0.12","400,036.99","40,778.00","S65437923","JP3386030005","6543792","9.81","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"7956","PIGEON CORP","Consumer Staples","Equity","396,928.23","0.12","396,928.23","9,544.00","S66880808","JP3801600002","6688080","41.59","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4062","IBIDEN LTD","Information Technology","Equity","396,564.44","0.12","396,564.44","8,743.00","S64561020","JP3148800000","6456102","45.36","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9048","NAGOYA RAILROAD LTD","Industrials","Equity","395,440.00","0.12","395,440.00","15,459.00","629744103","JP3649800004","6619864","25.58","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"2587","SUNTORY BEVERAGE & FOOD LTD","Consumer Staples","Equity","395,175.43","0.12","395,175.43","11,508.00","-","JP3336560002","BBD7Q84","34.34","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9435","HIKARI TSUSHIN INC","Consumer Discretionary","Equity","394,414.77","0.12","394,414.77","1,762.00","S64163223","JP3783420007","6416322","223.81","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9062","NIPPON EXPRESS LTD","Industrials","Equity","394,315.56","0.12","394,315.56","5,943.00","S66421272","JP3729400006","6642127","66.35","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9602","TOHO (TOKYO) LTD","Communication","Equity","389,817.79","0.12","389,817.79","9,255.00","S68952001","JP3598600009","6895200","42.12","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6504","FUJI ELECTRIC LTD","Industrials","Equity","385,849.17","0.12","385,849.17","10,457.00","S63563654","JP3820000002","6356365","36.90","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6841","YOKOGAWA ELECTRIC CORP","Information Technology","Equity","384,162.50","0.12","384,162.50","18,859.00","S69864270","JP3955000009","6986427","20.37","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6448","BROTHER INDUSTRIES LTD","Information Technology","Equity","380,392.31","0.11","380,392.31","18,466.00","114813108","JP3830000000","6146500","20.60","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"3626","TIS INC","Information Technology","Equity","374,373.24","0.11","374,373.24","18,552.00","-","JP3104890003","B2Q4CR0","20.18","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"8953","JAPAN RETAIL FUND INVESTMENT REIT","Real Estate","Equity","372,984.22","0.11","372,984.22","215.00","S65133423","JP3039710003","6513342","1,734.21","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9045","KEIHAN HOLDINGS LTD","Industrials","Equity","372,091.28","0.11","372,091.28","7,964.00","S64872328","JP3279400000","6487232","46.72","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6465","HOSHIZAKI CORP","Industrials","Equity","371,661.35","0.11","371,661.35","4,191.00","-","JP3845770001","B3FF8W8","88.69","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"7752","RICOH LTD","Information Technology","Equity","368,188.80","0.11","368,188.80","55,534.00","S67382200","JP3973400009","6738220","6.63","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"2875","TOYO SUISAN LTD","Consumer Staples","Equity","365,245.41","0.11","365,245.41","7,305.00","892306101","JP3613000003","6899967","50.00","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4732","USS LTD","Consumer Discretionary","Equity","357,738.10","0.11","357,738.10","18,169.00","S61714945","JP3944130008","6171494","19.69","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"7912","DAI NIPPON PRINTING LTD","Industrials","Equity","356,580.59","0.11","356,580.59","20,055.00","S62509062","JP3493800001","6250906","17.78","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"5019","IDEMITSU KOSAN LTD","Energy","Equity","353,438.76","0.11","353,438.76","15,985.00","-","JP3142500002","B1FF8P7","22.11","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
